index	label	sentence	pos	v_index	definition
1492	1	Pyongyang would like nothing better than to rain on Seoul's parade	VERB	7	To have rain fall from the sky.
1493	0	Mr. Dukakis is generally cast in that role, but he has stumbled badly twice in a row -- in Illinois and now in Michigan	VERB	11	To trip or fall; to walk clumsily.
1494	1	' If Roger had purposely set out to destroy all morale in what was once the most confident and secure company going, he couldn't have done a better job, ' Mr. Lee quotes an unnamed GM executive	VERB	8	To damage beyond use or repair.
1495	1	Some diamond analysts said dealers may find it difficult to absorb De Beers latest price increase, particularly since it followed a 10% rise in prices in early October	VERB	10	To include so that it no longer has separate existence; to overwhelm; to cause to disappear as if by swallowing up; to incorporate; to assimilate; to take in and use up.
1496	0	The escaped gas can cause a problem if it mixes with moisture in the air, forming corrosive nitric acid	VERB	1	To get free; to free oneself.
1497	0	Omnicom's Tracy- Locke unit in Texas recently struck a deal to buy back 20% of its stock from the parent	VERB	7	To delete or cross out; to scratch or eliminate.
1498	1	He says manufacturers are increasingly rolling out questionable products that aren't fully researched, justified and tested	VERB	5	To cause to revolve by turning over and over; to move by turning on an axis; to impel forward by causing to turn over and over on a supporting surface.
1499	0	With so many people earning free tickets so easily, the market is flooded with coupons, depressing their value	VERB	12	To overflow, as by water from excessive rainfall.
1500	1	Thankfully, none of it stuck	VERB	4	To cut a piece of wood to be the stick member of a cope-and-stick joint.
1501	1	Some burn out nearly overnight, leaving someone stuck with lots of unmovable inventory	VERB	7	To cut a piece of wood to be the stick member of a cope-and-stick joint.
1502	0	-- The peaceful absorption into the world economy and polity of nations now moving swiftly to absorb all the major technologies, a group including among others, China and India, Brazil and Mexico	VERB	16	To include so that it no longer has separate existence; to overwhelm; to cause to disappear as if by swallowing up; to incorporate; to assimilate; to take in and use up.
1503	1	Heinz is targeting such countries as Germany, France and Portugal for growth in anticipation of the European Community's plan to eliminate trade barriers within the 12-nation trading bloc by the end of 1992, the spokesman added	VERB	2	To aim something, especially a weapon, at .
1504	1	As he has in previous contests this year, Vice President Bush rode President Reagan's coattails	VERB	11	To transport oneself by sitting on and directing a horse, later also a bicycle etc.
1505	0	Since then Mr. McCrea has bounced an all- state candidate off the team for a year for missing his summer basketball camp	VERB	17	To fail to hit.
1506	1	That was altogether appropriate, because some minutes before Tyson had knocked Spinks's block off, figuratively speaking	VERB	10	To strike for admittance; to rap upon, as a door.
1507	1	Separately, a Kurdish group claimed responsibility for the downing of a West German airliner in Turkey Saturday in which 16 were killed	VERB	21	To put to death; to extinguish the life of.
1508	1	Indeed, the U.S. maintains that the bases pump many millions of dollars into the Philippine economy, over and above whatever compensation and aid the U.S. gives to Manila	VERB	7	To use a pump to move .
1509	0	Indeed, the one truly revolutionary asssumption at loose in the world now is economic: Economies flourish in free markets	VERB	15	To thrive or grow well.
1510	1	Nevertheless, scientists are sticking to plans to trap and kill wild colonies in the BRZ and flood the area with European males	VERB	3	To cut a piece of wood to be the stick member of a cope-and-stick joint.
1511	0	It grabbed 21.7% of U.S. car sales in the first nine months of this year, up from just 16.6% in all 1981	VERB	1	To grip suddenly; to seize; to clutch.
1512	0	People with AIDS, however, should understand that the forces arrayed to kill any proposal to suspend Kefauver are formidable	VERB	11	To put to death; to extinguish the life of.
1513	0	The agreement, to be announced today, marks the first time an industry using chlorofluorocarbons, or CFCs, has voluntarily decided to phase out the chemicals because they can destroy the Earth's protective ozone layer	VERB	27	To damage beyond use or repair.
1514	1	In 1946, Stalin in his campaign to break Ukrainian nationalism brutally forced the Russian Orthodox Church to absorb the Ukrainian Catholic Church	VERB	17	To include so that it no longer has separate existence; to overwhelm; to cause to disappear as if by swallowing up; to incorporate; to assimilate; to take in and use up.
1515	0	Free riding occurs when a member of an underwriting account withholds part of a public offering and then resells it at a profit	VERB	1	To free  from a hindrance or annoyance.
1516	0	"Says Romy Enriquez, an independent candidate for mayor of Zamboanga City: "" You might think Cory is still a candidate the way people like to ride on her popularity.'"	VERB	25	To transport oneself by sitting on and directing a horse, later also a bicycle etc.
1517	0	It may help explain why insider trading could have flourished unchecked for so long on Wall Street	VERB	9	To thrive or grow well.
1518	1	"In a sense, the 43-year- old Mr. Lucas has more riding on "" Willow "" than anybody"	VERB	10	To free  from a hindrance or annoyance.
1519	1	Since 1977, fund manager Peter Lynch has stuck to the same basic strategy: buy any attractive stock, no matter what size or sector, or what the market is doing	VERB	7	To cut a piece of wood to be the stick member of a cope-and-stick joint.
1520	1	Using another feed formula, Rosemary Farms in Santa Maria, Calif., has started rolling out an egg that it says has 55% less cholesterol than normal -LRB- though such claims are controversial -RRB-	VERB	12	To cause to revolve by turning over and over; to move by turning on an axis; to impel forward by causing to turn over and over on a supporting surface.
1521	0	In April 1981, the task force targeted some 30 regulatory changes -- reducing the cost of producing automobiles by more than a billion dollars a year without compromising legitimate regulatory protections	VERB	6	To aim something, especially a weapon, at .
1522	0	One sure sign has reappeared to attest that the interests of the United States must be taking a turn for the good in El Salvador: The country is being attacked	VERB	29	To apply violent force to someone or something.
1523	1	He preferred to stick to instant photography.'	VERB	3	To cut a piece of wood to be the stick member of a cope-and-stick joint.
1524	0	' You could change husbands, but not the situation, ' she thinks as she examines snack foods	VERB	14	to observe or inspect carefully or critically
1525	1	"Should any child with a telephone be able to reach out and touch "" Missy, "" the star of one Megaquest vignette, as she writhes ecstatically on a restaurant table filled with fresh fruit"	VERB	12	Primarily physical senses.
1526	0	"In an extraordinary act of courage, the archbishop of Manila, Jaime Cardinal Sin, has just stated publicly that the Philippine bishops' own social- action organization was so "" highly infiltrated "" that it would have to be dissolved"	VERB	37	To terminate a union of multiple members actively, as by disbanding.
1527	1	' Jesse's been knocked out of the box so many times before, ' says City Councilman George Burrell, a Jackson supporter	VERB	3	To strike for admittance; to rap upon, as a door.
1528	0	"' We're evaluating and talking to our customers, ' a spokesman says, "" but it is not clear what role biodegradable plastics will fill.'"	VERB	23	To occupy fully, to take up all of.
1529	0	Others continue to die in unsuccessful attempts to escape the East	VERB	3	To stop living; to become dead; to undergo death.
1530	1	You'll probably want to eat a crab salad.'	VERB	4	To ingest; to be ingested.
1531	0	It missed some opportunities, for example, because it hadn't made sure AT& T's salesmen received incentives for pushing its products	VERB	1	To fail to hit.
1532	1	In addition, the eight- warhead missiles carry guidance systems allowing them to strike Soviet targets precisely	VERB	12	To delete or cross out; to scratch or eliminate.
1533	1	In Louisiana, CIT was stuck with repossessed ships that had supplied drilling platforms in the Gulf of Mexico	VERB	4	To cut a piece of wood to be the stick member of a cope-and-stick joint.
1534	0	Fern C. Portnoy was named to the board of this membership warehouse chain, filling a vacancy	VERB	13	To occupy fully, to take up all of.
1535	1	American life being filled with headaches, aspirin began to catch on	VERB	3	To occupy fully, to take up all of.
1536	0	LAW SCHOOLS are besieged by applicants, after a five- year slump	VERB	3	To beset or surround with armed forces for the purpose of compelling to surrender, to lay siege to, beleaguer.
1537	1	Puma spokesman Uto Duethorn said Mr. Becker and Puma mutually agreed to dissolve the agreement this month	VERB	12	To terminate a union of multiple members actively, as by disbanding.
1538	0	After losing overseas business to Japanese rivals in recent years, U.S. construction and engineering concerns are starting to worry that their home turf now is being targeted by aggressive Japanese builders	VERB	26	To aim something, especially a weapon, at .
1539	1	The last clatterings of a standing ovation die down	VERB	7	To stop living; to become dead; to undergo death.
1540	0	"Mr. Chun, one DJP official said, fought the resignations, "" believing he could just ride out the storm.'"	VERB	14	To transport oneself by sitting on and directing a horse, later also a bicycle etc.
1541	0	The Nestle spokesman rebutted the anti- monopoly charge, noting that Perulac has only a 15% share of the evaporated milk market	VERB	18	to transition from a liquid state into a gaseous state
